CustomerID,Recency,Frequency,Monetary,Recency_log,Monetary_log,R_Score,F_Score,M_Score,RFM_Score,Cluster
13579,15,2,467.04,2.772588722239781,6.148553762350757,4,2,2,422,0
13581,310,1,118.0,5.739792912179234,4.77912349311153,1,1,1,111,1
13583,156,1,781.03,5.056245805348308,6.661893102980819,1,1,3,113,1
13584,307,1,142.4,5.730099782973574,4.96563792816552,1,1,1,111,1
13587,64,1,712.4,4.174387269895637,6.570042272924791,2,1,3,213,1
13588,16,9,2478.95,2.833213344056216,7.815993677665464,4,5,4,454,3
13589,15,2,379.65,2.772588722239781,5.941880317752221,4,2,1,421,0
13590,12,6,1981.92,2.5649493574615367,7.592325784791223,4,4,4,444,3
13591,65,3,1117.13,4.189654742026425,7.019412926024925,2,3,3,233,2
13592,36,4,247.95999999999998,3.6109179126442243,5.5172922409900265,3,4,1,341,0
13593,109,5,2011.88,4.700480365792417,7.607321811344266,1,4,4,144,2
13594,53,1,396.97,3.9889840465642745,5.986376625559036,2,1,2,212,1
13596,6,2,664.11,1.9459101490553132,6.499952440510379,5,2,2,522,0
13598,48,1,160.04,3.8918202981106265,5.081652781331536,3,1,1,311,1
13601,46,2,693.32,3.8501476017100584,6.54293294933599,3,2,3,323,2
13602,65,1,428.89,4.189654742026425,6.063529362008149,2,1,2,212,1
13603,27,1,164.34,3.332204510175204,5.108003959824529,3,1,1,311,0
13606,30,3,276.75,3.4339872044851463,5.6267214285197396,3,3,1,331,0
13607,41,1,675.51,3.7376696182833684,6.516947229467592,3,1,2,312,0
13610,13,7,1082.33,2.6390573296152584,6.987794909727863,4,4,3,443,3
13611,90,3,1154.4,4.51085950651685,7.052201883347165,2,3,3,233,2
13614,25,4,1585.46,3.258096538021482,7.369260397972974,3,4,4,344,2
13617,41,3,544.18,3.7376696182833684,6.301116015363744,3,3,2,332,0
13618,174,1,177.34,5.1647859739235145,5.183691840706733,1,1,1,111,1
13621,117,1,213.85,4.770684624465665,5.3699401102210045,1,1,1,111,1
13623,31,5,727.74,3.4657359027997265,6.591317015443623,3,4,3,343,2
13626,253,1,257.23,5.537334267018537,5.5538506606638975,1,1,1,111,1
13627,60,5,1638.47,4.110873864173311,7.402128297855622,2,4,4,244,2
13630,6,7,2031.78,1.9459101490553132,7.617159593311352,5,4,4,544,3
13631,100,11,3070.42,4.61512051684126,8.029895274358873,1,5,5,155,3
13632,25,5,2118.93,3.258096538021482,7.659138348252998,3,4,4,344,2
13634,34,5,1547.3600000000001,3.5553480614894135,7.344951585251755,3,4,4,344,2
13635,68,1,1071.03,4.23410650459726,6.977309326313799,2,1,3,213,2
13636,37,5,949.12,3.6375861597263857,6.856588292406893,3,4,3,343,2
13637,53,3,804.3,3.9889840465642745,6.6912148788015,2,3,3,233,2
13638,16,1,122.64,2.833213344056216,4.817374117263916,4,1,1,411,0
13639,75,1,1033.34,4.330733340286331,6.941518821134943,2,1,3,213,2
13642,216,1,312.28,5.37989735354046,5.7470973593421455,1,1,1,111,1
13643,32,3,519.44,3.4965075614664802,6.254674607635275,3,3,2,332,0
13644,17,4,2624.26,2.8903717578961645,7.87293521773988,4,4,4,444,2
13645,121,1,252.1,4.804021044733257,5.533784667551078,1,1,1,111,1
13647,10,4,1648.1200000000001,2.3978952727983707,7.4079970912884825,4,4,4,444,2
13649,257,2,346.6,5.552959584921617,5.851052393391237,1,2,1,121,1
13650,17,6,1836.34,2.8903717578961645,7.516074152465826,4,4,4,444,3
13652,46,3,1095.08,3.8501476017100584,6.999495457544853,3,3,3,333,2
13654,44,6,2707.33,3.8066624897703196,7.90408748775984,3,4,5,345,2
13655,115,2,932.97,4.7535901911063645,6.83944431779864,1,2,3,123,2
13656,165,2,379.65,5.111987788356544,5.941880317752221,1,2,1,121,1
13657,11,2,382.14,2.4849066497880004,5.948400457636955,4,2,1,421,0
13658,10,5,2639.17,2.3978952727983707,7.878598588006555,4,4,4,444,3
13659,206,2,1563.0,5.332718793265369,7.355001921105257,1,2,4,124,2
13662,86,3,881.26,4.465908118654584,6.782486797146853,2,3,3,233,2
13663,180,1,189.47,5.198497031265826,5.249494701850468,1,1,1,111,1
13667,150,1,299.05,5.017279836814924,5.703949127435522,1,1,1,111,1
13669,51,2,218.55,3.9512437185814275,5.391579997007726,2,2,1,221,1
13670,76,1,349.7,4.343805421853684,5.859931157146132,2,1,1,211,1
13672,302,2,186.39000000000001,5.713732805509369,5.233192006587575,1,2,1,121,1
13673,19,2,387.44,2.995732273553991,5.962138717726154,4,2,2,422,0
13675,152,2,486.82000000000005,5.030437921392435,6.189946485351331,1,2,2,122,1
13678,152,1,232.6,5.030437921392435,5.453610250954072,1,1,1,111,1
13680,2,4,3719.12,1.0986122886681098,8.221511204811428,5,4,5,545,3
13681,18,4,827.83,2.9444389791664403,6.720015067761323,4,4,3,443,0
13685,3,7,3119.44,1.3862943611198906,8.045729296501372,5,4,5,545,3
13689,64,1,910.0,4.174387269895637,6.814542897259958,2,1,3,213,2
13690,60,1,172.25,4.110873864173311,5.1547356380700124,2,1,1,211,1
13692,25,3,1488.32,3.258096538021482,7.30607491892943,3,3,4,334,2
13697,39,1,151.29999999999998,3.6888794541139363,5.025852259901116,3,1,1,311,1
13699,156,1,308.58000000000004,5.056245805348308,5.735216540145732,1,1,1,111,1
13700,27,10,2248.63,3.332204510175204,7.718521037231551,3,5,4,354,3
13704,6,9,2308.06,1.9459101490553132,7.744595794291895,5,5,4,554,3
13705,8,3,711.86,2.1972245773362196,6.569285047698251,5,3,3,533,0
13706,303,1,330.79,5.717027701406222,5.8045022386644325,1,1,1,111,1
13707,268,2,806.41,5.594711379601839,6.693831593776871,1,2,3,123,1
13708,272,1,285.33,5.60947179518496,5.657144991804844,1,1,1,111,1
13710,32,1,180.48,3.4965075614664802,5.201145454795763,3,1,1,311,1
13711,219,2,252.06,5.393627546352362,5.5336266147611175,1,2,1,121,1
13712,247,1,228.84,5.5134287461649825,5.437383414671034,1,1,1,111,1
13715,282,5,1077.39,5.645446897643238,6.983224467118015,1,4,3,143,2
13716,270,1,138.28,5.602118820879701,4.936486295459933,1,1,1,111,1
13717,33,6,1445.01,3.5263605246161616,7.276563318324119,3,4,4,344,2
13718,247,2,306.55,5.5134287461649825,5.728637675654378,1,2,1,121,1
13719,16,5,1041.68,2.833213344056216,6.949549600639115,4,4,3,443,2
13720,117,4,799.9,4.770684624465665,6.685736095329637,1,4,3,143,2
13721,37,1,524.14,3.6375861597263857,6.263664893709055,3,1,2,312,0
13722,132,3,2375.41,4.890349128221754,7.773346224518516,1,3,4,134,2
13723,218,1,199.85000000000002,5.389071729816501,5.302558360805292,1,1,1,111,1
13725,50,8,1980.56,3.9318256327243257,7.5916396922628975,3,5,4,354,3
13726,39,2,1079.6599999999999,3.6888794541139363,6.985327244577021,3,2,3,323,2
13727,29,2,333.48,3.4011973816621555,5.81257708704831,3,2,1,321,0
13728,37,6,1016.14,3.6375861597263857,6.924750046357999,3,4,3,343,2
13730,136,2,752.6,4.919980925828125,6.624861723262153,1,2,3,123,1
13731,220,2,610.59,5.3981627015177525,6.416062123365316,1,2,2,122,1
13732,29,1,491.86,3.4011973816621555,6.200225158054739,3,1,2,312,0
13735,25,4,2883.54,3.258096538021482,7.967120720822151,3,4,5,345,2
13736,6,2,729.8,1.9459101490553132,6.594139824503851,5,2,3,523,0
13737,201,1,339.59999999999997,5.308267697401205,5.830708768228588,1,1,1,111,1
13739,19,1,216.9,2.995732273553991,5.384036241950574,4,1,1,411,0
13740,241,1,350.75,5.488937726156687,5.862920695994498,1,1,1,111,1
13741,72,3,668.4300000000001,4.290459441148391,6.50642660402637,2,3,2,232,2
13742,17,12,3107.87,2.8903717578961645,8.04201459509639,4,5,5,455,3
13743,3,7,1341.6,1.3862943611198906,7.2023633115046515,5,4,4,544,3
13744,96,2,1080.52,4.574710978503383,6.9861227380561495,1,2,3,123,2
13745,163,1,300.04,5.099866427824199,5.707243146285182,1,1,1,111,1
13748,96,5,948.25,4.574710978503383,6.855672199111912,1,4,3,143,2
13750,54,5,1647.26,4.007333185232471,7.407475465015805,2,4,4,244,2
13751,289,1,296.25,5.66988092298052,5.694573535570891,1,1,1,111,1
13752,125,6,1175.38,4.836281906951478,7.07019720551526,1,4,3,143,2
13753,288,1,741.26,5.666426688112432,6.609699586102796,1,1,3,113,1
13754,152,2,282.59999999999997,5.030437921392435,5.647564794657972,1,2,1,121,1
13755,4,9,2108.06,1.6094379124341003,7.653997629576229,5,5,4,554,3
13758,12,7,3190.55,2.5649493574615367,8.068261971187837,4,4,5,445,3
13759,34,2,659.4100000000001,3.5553480614894135,6.492860854269306,3,2,2,322,0
13760,55,2,286.79,4.02535169073515,5.662231047497966,2,2,1,221,1
13761,51,2,1070.65,3.9512437185814275,6.976954795783142,2,2,3,223,2
13762,219,1,306.72,5.393627546352362,5.729190278590734,1,1,1,111,1
13763,64,1,1714.96,4.174387269895637,7.447727969752915,2,1,4,214,2
13764,71,3,1519.42,4.276666119016055,7.3267418914616185,2,3,4,234,2
13769,3,10,2796.51,1.3862943611198906,7.936485014799888,5,5,5,555,3
13771,65,4,2634.45,4.189654742026425,7.876809224383177,2,4,4,244,2
13772,34,3,1122.63,3.5553480614894135,7.024319794766853,3,3,3,333,2
13774,82,1,345.0,4.418840607796598,5.846438775057725,2,1,1,211,1
13778,104,1,178.7,4.653960350157523,5.191288793789513,1,1,1,111,1
13780,8,2,360.01,2.1972245773362196,5.888905658780245,5,2,1,521,0
13781,251,1,127.84,5.529429087511423,4.858571324462998,1,1,1,111,1
13782,13,6,908.86,2.6390573296152584,6.8132907415215165,4,4,3,443,3
13784,10,11,2462.79,2.3978952727983707,7.809456093748633,4,5,4,454,3
13787,76,2,309.04,4.343805421853684,5.736701321413311,2,2,1,221,1
13790,5,1,348.8,1.791759469228055,5.857361562584502,5,1,1,511,0
13791,128,2,1516.0,4.859812404361672,7.324489979348532,1,2,4,124,2
13792,67,2,195.55,4.219507705176107,5.280916851867869,2,2,1,221,1
13799,117,2,688.86,4.770684624465665,6.5364886784538845,1,2,3,123,1
13800,310,1,558.32,5.739792912179234,6.32672176017265,1,1,2,112,1
13801,67,1,324.8,4.219507705176107,5.786283696167945,2,1,1,211,1
13802,139,3,4599.42,4.941642422609304,8.433902882657025,1,3,5,135,2
13803,256,1,277.07,5.54907608489522,5.627872880555851,1,1,1,111,1
13804,31,7,2588.39,3.4657359027997265,7.85917760571858,3,4,4,344,3
13805,53,2,924.6,3.9889840465642745,6.830442175879467,2,2,3,223,2
13806,64,1,256.38,4.174387269895637,5.550553592065519,2,1,1,211,1
13808,6,5,1747.66,1.9459101490553132,7.466605059322925,5,4,4,544,3
13809,306,1,155.05,5.726847747587197,5.0501764687167885,1,1,1,111,1
13810,29,3,1499.01,3.4011973816621555,7.313227053734746,3,3,4,334,2
13811,184,3,814.5,5.220355825078324,6.703801422061068,1,3,3,133,2
13812,43,3,539.0,3.784189633918261,6.29156913955832,3,3,2,332,0
13813,40,4,1366.8600000000001,3.713572066704308,7.221002753764198,3,4,4,344,2
13814,93,2,1579.12,4.543294782270004,7.365256072504094,2,2,4,224,2
13815,23,4,4027.36,3.1780538303479458,8.301114624224146,4,4,5,445,2
13816,24,2,571.6700000000001,3.2188758248682006,6.3503096345809205,3,2,2,322,0
13817,30,2,382.98,3.4339872044851463,5.950590467898009,3,2,1,321,0
13819,302,3,1140.35,5.713732805509369,7.039967051290641,1,3,3,133,2
13821,145,2,385.64,4.983606621708336,5.957494027536828,1,2,1,121,1
13822,6,2,632.0,1.9459101490553132,6.450470422144176,5,2,2,522,0
13823,19,2,957.66,2.995732273553991,6.865536476045727,4,2,3,423,0
13824,33,5,1698.94,3.5263605246161616,7.438348235303808,3,4,4,344,2
13826,177,1,189.5,5.181783550292085,5.249652194566756,1,1,1,111,1
13827,58,3,409.8,4.07753744390572,6.018106478054404,2,3,2,232,1
13828,23,1,209.49,3.1780538303479458,5.349438146055751,4,1,1,411,0
13831,17,6,2198.45,2.8903717578961645,7.695962608091198,4,4,4,444,3
13833,160,1,383.85,5.081404364984463,5.9528536479803265,1,1,1,111,1
13835,26,4,834.57,3.295836866004329,6.728114126692287,3,4,3,343,2
13837,212,2,266.59000000000003,5.3612921657094255,5.589455958348054,1,2,1,121,1
13838,6,4,674.82,1.9459101490553132,6.515926768396882,5,4,2,542,0
13842,59,9,3385.62,4.0943445622221,8.127587652841866,2,5,5,255,3
13844,12,1,361.62,2.5649493574615367,5.893355453997663,4,1,1,411,0
13845,65,1,312.98,4.189654742026425,5.749329289612172,2,1,1,211,1
13846,25,3,865.0600000000001,3.258096538021482,6.763954190227071,3,3,3,333,0
13848,93,3,1255.0,4.543294782270004,7.135687347028144,2,3,3,233,2
13849,52,2,1537.95,3.970291913552122,7.338855644682132,2,2,4,224,2
13850,130,1,1595.48,4.875197323201151,7.375556484672672,1,1,4,114,2
13851,96,3,2651.46,4.574710978503383,7.883242790261331,1,3,4,134,2
13853,58,1,1090.14,4.07753744390572,6.994978300240205,2,1,3,213,2
13856,169,3,388.5,5.135798437050262,5.964863865310803,1,3,2,132,1
13858,58,1,216.17,4.07753744390572,5.38068045697316,2,1,1,211,1
13860,2,5,1245.9,1.0986122886681098,7.1284157500025405,5,4,3,543,3
13862,19,8,2209.36,2.995732273553991,7.700910677173299,4,5,4,454,3
13863,248,1,305.78,5.517452896464707,5.726130878319963,1,1,1,111,1
13865,59,4,501.56,4.0943445622221,6.219715035790337,2,4,2,242,2
13866,75,1,145.67000000000002,4.330733340286331,4.988185165258664,2,1,1,211,1
13867,32,3,1005.09,3.4965075614664802,6.913826809878765,3,3,3,333,2
13868,8,2,3192.54,2.1972245773362196,8.068885298365506,5,2,5,525,2
13869,124,4,3083.65,4.8283137373023015,8.034193477715295,1,4,5,145,2
13870,3,8,2770.94,1.3862943611198906,7.927302715053892,5,5,5,555,3
13873,120,3,389.6,4.795790545596741,5.967684018442578,1,3,2,132,1
13875,54,5,1786.79,4.007333185232471,7.488735499171278,2,4,4,244,2
13876,64,1,122.7,4.174387269895637,4.8178592793984425,2,1,1,211,1
13877,87,1,117.24,4.477336814478207,4.772716457199891,2,1,1,211,1
13878,55,1,1271.57,4.02535169073515,7.148793756734876,2,1,4,214,2
13880,22,13,3219.77,3.1354942159291497,8.077375740386112,4,5,5,455,3
13882,3,5,1191.13,1.3862943611198906,7.083496902081326,5,4,3,543,3
13883,11,5,2674.48,2.4849066497880004,7.891884082485146,4,4,5,445,3
13884,8,5,787.6,2.1972245773362196,6.670259221443527,5,4,3,543,0
13885,190,2,506.8,5.25227342804663,6.230087669270578,1,2,2,122,1
13886,72,1,243.56,4.290459441148391,5.499460677582579,2,1,1,211,1
13887,205,1,349.55,5.327876168789581,5.859503349652977,1,1,1,111,1
13888,120,2,595.67,4.795790545596741,6.391364196743265,1,2,2,122,1
13889,93,1,416.90000000000003,4.543294782270004,6.03524216945387,2,1,2,212,1
13890,2,10,1883.8100000000002,1.0986122886681098,7.54158229904591,5,5,4,554,3
13892,27,4,632.97,3.332204510175204,6.4520016347056774,3,4,2,342,0
13893,298,1,821.1,5.700443573390687,6.711862042158088,1,1,3,113,1
13894,24,3,564.62,3.2188758248682006,6.337922474636114,3,3,2,332,0
13895,29,4,2593.07,3.4011973816621555,7.860983349863101,3,4,4,344,2
13897,51,1,311.16,3.9512437185814275,5.743515876874802,2,1,1,211,1
13899,17,2,388.52,2.8903717578961645,5.9649152118744455,4,2,2,422,0
13900,184,3,740.95,5.220355825078324,6.609281855452135,1,3,3,133,1
13901,73,5,2867.2,4.30406509320417,7.961439934295112,2,4,5,245,2
13904,38,2,332.64,3.6635616461296463,5.810062567373411,3,2,1,321,0
13908,80,4,2369.55,4.394449154672439,7.770877274716226,2,4,4,244,2
13911,58,9,2580.91,4.07753744390572,7.856284714098846,2,5,4,254,3
13914,12,2,626.45,2.5649493574615367,6.441663986556317,4,2,2,422,0
13917,50,2,272.04,3.9318256327243257,5.609618304598452,3,2,1,321,1
13918,50,2,1212.8400000000001,3.9318256327243257,7.101544167216986,3,2,3,323,2
13919,60,2,384.81,4.110873864173311,5.955345020301596,2,2,1,221,1
13923,54,1,351.13,4.007333185232471,5.864000425598742,2,1,1,211,1
13924,2,6,1838.8500000000001,1.0986122886681098,7.517439325540823,5,4,4,544,3
13925,93,4,678.25,4.543294782270004,6.520989248306457,2,4,2,242,2
13926,24,1,223.85000000000002,3.2188758248682006,5.415433513216716,3,1,1,311,0
13927,75,1,348.99,4.330733340286331,5.857904582646717,2,1,1,211,1
13928,11,4,464.57,2.4849066497880004,6.143262461351643,4,4,2,442,0
13929,170,2,842.65,5.14166355650266,6.737737716644347,1,2,3,123,1
13930,58,2,337.34,4.07753744390572,5.824051307047146,2,2,1,221,1
13931,96,2,1237.53,4.574710978503383,7.121680471486267,1,2,3,123,2
13932,295,1,307.4,5.69035945432406,5.731397641689174,1,1,1,111,1
13933,110,2,608.7900000000001,4.709530201312334,6.413114635600407,1,2,2,122,1
13934,264,1,922.1,5.579729825986222,6.8277375709961055,1,1,3,113,1
13936,180,1,376.58,5.198497031265826,5.933782466766897,1,1,1,111,1
13937,170,1,158.85,5.14166355650266,5.074235875505851,1,1,1,111,1
13939,24,3,568.55,3.2188758248682006,6.344846575345921,3,3,2,332,0
13940,18,4,839.14,2.9444389791664403,6.73356854461668,4,4,3,443,0
13941,22,5,5112.96,3.1354942159291497,8.539729334154528,4,4,5,445,3
13946,80,3,561.5699999999999,4.394449154672439,6.332515570780452,2,3,2,232,1
13949,3,6,2427.32,1.3862943611198906,7.794954939211736,5,4,4,544,3
13950,12,4,745.06,2.5649493574615367,6.61480602592395,4,4,3,443,0
13951,177,3,674.45,5.181783550292085,6.5153791354156905,1,3,2,132,1
13952,218,2,3251.071,5.389071729816501,8.087047303147697,1,2,5,125,2
13953,8,7,3515.68,2.1972245773362196,8.16527264169811,5,4,5,545,3
13954,2,2,439.92,1.0986122886681098,6.088863453095115,5,2,2,522,0
13955,155,2,322.96,5.049856007249537,5.780620051380789,1,2,1,121,1
13956,6,5,1019.27,1.9459101490553132,6.927822577132249,5,4,3,543,0
13959,80,3,594.04,4.394449154672439,6.388628630176759,2,3,2,232,2
13960,22,2,230.22,3.1354942159291497,5.443369638247176,4,2,1,421,0
13962,22,2,169.55,3.1354942159291497,5.139028508864655,4,2,1,421,0
13963,309,4,664.54,5.736572297479192,6.500598741212994,1,4,2,142,1
13971,19,8,2758.26,2.995732273553991,7.922717806819661,4,5,5,455,3
13972,71,2,190.25,4.276666119016055,5.253581472706645,2,2,1,221,1
13973,288,1,264.7,5.666426688112432,5.582367852765768,1,1,1,111,1
13974,50,1,413.59000000000003,3.9318256327243257,6.027290080077415,3,1,2,312,1
13975,32,6,2461.2400000000002,3.4965075614664802,7.808826783715542,3,4,4,344,3
13976,207,1,357.98,5.337538079701318,5.8832666766299955,1,1,1,111,1
13978,15,2,196.79000000000002,2.772588722239781,5.287205861793318,4,2,1,421,0
13979,74,1,869.87,4.31748811353631,6.769492711981713,2,1,3,213,2
13980,61,1,200.14,4.127134385045092,5.304001183016334,2,1,1,211,1
13982,40,4,1871.81,3.713572066704308,7.535195255760907,3,4,4,344,2
13983,30,12,2603.43,3.4339872044851463,7.864969120264265,3,5,4,354,3
13984,27,5,920.51,3.332204510175204,6.8260136289229445,3,4,3,343,2
13986,18,1,320.46,2.9444389791664403,5.7728731191409945,4,1,1,411,0
13988,20,6,4147.96,3.044522437723423,8.330612979409075,4,4,5,445,3
13989,66,2,1266.08,4.204692619390966,7.144470319606423,2,2,4,224,2
13990,214,1,311.3,5.3706380281276624,5.7439642642890325,1,1,1,111,1
13991,13,6,852.88,2.6390573296152584,6.749790668692898,4,4,3,443,3
13993,43,9,3466.36,3.784189633918261,8.151148776464021,3,5,5,355,3
13994,4,6,2274.14,1.6094379124341003,7.729796867953175,5,4,4,544,3
13995,16,5,1393.69,2.833213344056216,7.240427447338227,4,4,4,444,2
13999,11,12,3901.81,2.4849066497880004,8.269452085493503,4,5,5,455,3
14000,212,1,635.66,5.3612921657094255,6.456235761113554,1,1,2,112,1
14001,46,3,2043.0800000000002,3.8501476017100584,7.622703089500935,3,3,4,334,2
14002,135,2,529.73,4.912654885736052,6.274253417348632,1,2,2,122,1
14004,44,7,4582.64,3.8066624897703196,8.430248721279204,3,4,5,345,3
14005,10,5,2874.72,2.3978952727983707,7.964058356660503,4,4,5,445,3
14006,116,3,962.19,4.762173934797756,6.870250692440862,1,3,3,133,2
14009,199,2,695.61,5.298317366548036,6.546225713269575,1,2,3,123,1
14012,278,1,328.8,5.631211781821365,5.7984864101254985,1,1,1,111,1
14013,111,3,473.02,4.718498871295094,6.161249514897758,1,3,2,132,1
14014,78,1,505.18,4.3694478524670215,6.226892337255411,2,1,2,212,1
14015,53,1,917.34,3.9889840465642745,6.8225676924206855,2,1,3,213,2
14016,162,4,4341.21,5.093750200806762,8.376138714077541,1,4,5,145,2
14019,47,3,1421.61,3.871201010907891,7.260248491657529,3,3,4,334,2
14020,17,2,642.8,2.8903717578961645,6.467388118864708,4,2,2,422,0
14021,156,3,631.9,5.056245805348308,6.45031243178126,1,3,2,132,1
14022,226,1,440.0,5.424950017481403,6.089044875446846,1,1,2,112,1
14023,8,2,584.07,2.1972245773362196,6.371731498193053,5,2,2,522,0
14024,122,2,327.7,4.812184355372417,5.795145480670174,1,2,1,121,1
14029,64,2,467.66,4.174387269895637,6.149877558850261,2,2,2,222,1
14030,19,8,2358.84,2.995732273553991,7.766349099111192,4,5,4,454,3
14032,3,11,2975.59,1.3862943611198906,7.998533628991687,5,5,5,555,3
14034,23,3,648.89,3.1780538303479458,6.476803117799309,4,3,2,432,0
14035,29,5,1428.02,3.4011973816621555,7.264744173633186,3,4,4,344,2
14036,285,1,626.65,5.655991810819852,6.441982686264217,1,1,2,112,1
14037,177,2,147.20000000000002,5.181783550292085,4.998562712861987,1,2,1,121,1
14038,79,3,1560.38,4.382026634673881,7.353325324586606,2,3,4,234,2
14039,34,1,152.2,3.5553480614894135,5.0317442573064906,3,1,1,311,1
14040,41,12,3560.32,3.7376696182833684,8.177886541638598,3,5,5,355,3
14041,267,1,141.41,5.5909869805108565,4.958710221231336,1,1,1,111,1
14044,27,4,646.42,3.332204510175204,6.472995233816948,3,4,2,342,0
14045,110,4,1659.75,4.709530201312334,7.415024586545351,1,4,4,144,2
14046,285,1,154.99,5.655991810819852,5.049791902630777,1,1,1,111,1
14047,9,5,1308.6100000000001,2.302585092994046,7.177484661947137,4,4,4,444,3
14048,306,1,409.93,5.726847747587197,6.018422883689063,1,1,2,112,1
14049,17,4,5578.72,2.8903717578961645,8.626893874904868,4,4,5,445,2
14050,32,2,746.36,3.4965075614664802,6.616546996753798,3,2,3,323,0
14052,20,1,225.36,3.044522437723423,5.422126652274323,4,1,1,411,0
14053,125,2,260.25,4.836281906951478,5.565477803279021,1,2,1,121,1
14055,107,1,725.6400000000001,4.68213122712422,6.588431169193958,1,1,3,113,1
14059,267,1,183.6,5.5909869805108565,5.218191322068752,1,1,1,111,1
14064,30,5,1334.34,3.4339872044851463,7.1969412200564244,3,4,4,344,2
14066,267,1,152.55,5.5909869805108565,5.034026246886832,1,1,1,111,1
14067,64,2,374.7,4.174387269895637,5.928790952579924,2,2,1,221,1
14071,4,8,1437.57,1.6094379124341003,7.271404843608142,5,5,4,554,3
14073,33,1,151.04,3.5263605246161616,5.024143644121048,3,1,1,311,1
14075,5,3,942.26,1.791759469228055,6.849341960431477,5,3,3,533,0
14076,130,1,118.67,4.875197323201151,4.784737954585425,1,1,1,111,1
14077,41,5,499.41999999999996,3.7376696182833684,6.2154477458196355,3,4,2,342,2
14078,102,6,1049.37,4.634728988229636,6.956897762032364,1,4,3,143,2
14079,125,1,375.1,4.836281906951478,5.929855065476291,1,1,1,111,1
14081,303,2,921.62,5.717027701406222,6.827217448755657,1,2,3,123,1
14083,5,9,1002.9,1.791759469228055,6.911647693697481,5,5,3,553,3
14087,3,1,191.47,1.3862943611198906,5.259940297427033,5,1,1,511,0
14089,57,1,158.75,4.060443010546419,5.073610093257644,2,1,1,211,1
14093,13,1,433.86,2.6390573296152584,6.075024140206913,4,1,2,412,0
14098,37,1,147.35,3.6375861597263857,4.999574346736831,3,1,1,311,1
14099,17,11,3104.17,2.8903717578961645,8.040823743271407,4,5,5,455,3
14100,138,1,191.95000000000002,4.9344739331306915,5.262431087983628,1,1,1,111,1
14102,6,5,1105.8799999999999,1.9459101490553132,7.009300525748804,5,4,3,543,0
14104,155,2,216.20999999999998,5.049856007249537,5.380864627515602,1,2,1,121,1
14105,240,1,1266.23,5.484796933490655,7.144588695022355,1,1,4,114,2
14107,52,7,2703.23,3.970291913552122,7.902572492717126,2,4,5,245,3
14108,31,2,597.91,3.4657359027997265,6.395111336409363,3,2,2,322,0
14109,73,1,144.2,4.30406509320417,4.978112102390695,2,1,1,211,1
14110,4,12,5683.15,1.6094379124341003,8.645436878735076,5,5,5,555,3
14111,15,4,692.85,2.772588722239781,6.54225579881702,4,4,3,443,0
14112,23,7,2915.15,3.1780538303479458,7.978019532134758,4,4,5,445,3
14113,4,4,1840.42,1.6094379124341003,7.518292292095946,5,4,4,544,0
14114,274,2,386.53,5.616771097666572,5.959793265151517,1,2,1,121,1
14116,20,5,1382.74,3.044522437723423,7.2325452572578,4,4,4,444,2
14121,4,4,2780.15,1.6094379124341003,7.930619790211972,5,4,5,545,3
14124,85,1,419.58000000000004,4.454347296253507,6.041634711020558,2,1,2,212,1
14125,11,3,2720.63,2.4849066497880004,7.908986244508535,4,3,5,435,2
14126,8,3,706.1300000000001,2.1972245773362196,6.56121452452395,5,3,3,533,0
14127,123,3,709.71,4.820281565605037,6.566264470368445,1,3,3,133,2
14128,61,2,637.5,4.127134385045092,6.459121675472594,2,2,2,222,1
14129,2,5,1123.8600000000001,1.0986122886681098,7.025413862450224,5,4,3,543,0
14132,3,11,3586.0299999999997,1.3862943611198906,8.185079841032296,5,5,5,555,3
14133,130,3,605.64,4.875197323201151,6.4079355343926805,1,3,2,132,1
14138,2,2,965.8800000000001,1.0986122886681098,6.874074392613249,5,2,3,523,0
14139,47,1,415.82,3.871201010907891,6.032654473932845,3,1,2,312,1
14140,4,2,935.05,1.6094379124341003,6.841668893854277,5,2,3,523,0
14141,3,4,915.13,1.3862943611198906,6.820158276001622,5,4,3,543,0
14143,134,1,115.8,4.90527477843843,4.760463070394127,1,1,1,111,1
14145,47,4,3742.2,3.871201010907891,8.227696139552007,3,4,5,345,2
14146,9,5,4191.0,2.302585092994046,8.340933226000878,4,4,5,445,3
14147,79,2,483.4,4.382026634673881,6.182911011678937,2,2,2,222,1
14148,234,1,157.2,5.459585514144159,5.063860055333554,1,1,1,111,1
14149,221,1,446.62,5.402677381872279,6.103944658191983,1,1,2,112,1
14150,36,2,658.64,3.6109179126442243,6.49169423166057,3,2,2,322,0
14152,76,2,621.29,4.343805421853684,6.433406222026163,2,2,2,222,1
14154,240,2,1345.62,5.484796933490655,7.205353028221294,1,2,4,124,2
14155,267,1,118.75,5.5909869805108565,4.785406236291025,1,1,1,111,1
14157,20,2,424.89000000000004,3.044522437723423,6.054181096963448,4,2,2,422,0
14158,41,1,507.66,3.7376696182833684,6.231779816930511,3,1,2,312,0
14159,20,11,4630.35,3.044522437723423,8.44060368125393,4,5,5,455,3
14161,216,3,1097.6200000000001,5.37989735354046,7.001810125730978,1,3,3,133,2
14162,174,2,289.36,5.1647859739235145,5.67112153241664,1,2,1,121,1
14163,88,4,2445.91,4.48863636973214,7.802581283035999,2,4,4,244,2
14164,71,2,1631.77,4.276666119016055,7.398033237980444,2,2,4,224,2
14165,276,1,120.44,5.6240175061873385,4.79942031364732,1,1,1,111,1
